,text,label
4020,"wOo Terrorism nahi kya,Bina toilet people https://twitter.com/chintskap/status/875640156224540673 …",0
4021,Phir ais region mein log insaan ban kar jee sakaain  gay.,0
4025,Pakistan me aap ko bohut log chahte hain aap artist ho kiyun image kharab karte hain terrorism hum nahi karte aap ke han se karaya jata hae,0
4026,Pakistani khoon me hi locha hai.,0
4029,Bête Dheeraj! Kyun apna rape karwana chahte ho twitter pe.Puch beta jaao Peppa Pig dekho.,0
4030,Ham rape sirf pakistan ka karte h katto aur tumko hamse hi karwane me maja aata h bhikhario 4 ko karaya fir aagaye chudwane bhikhari https://twitter.com/realramsha/status/875970300629975040 …,0
4032,Tum log jeeto aur jaetaty raho sirf Kashmir main terrorism band kar do yaar. Mujhy cricket main haar manzoor hay. We want Freedom. https://twitter.com/chintskap/status/875447907922567170 …,0
4033,ek aur gao mutar pee kar apni maa aur behen ka rape karnay wala blocked,0
4034,Jai ko likha kisine khoon se ek love letter! Kya hai is teesri premika ka naam? #SRPJMBpic.twitter.com/YY3E1ZLKVH,0
4035,Pakistan ko ghus kar maro ek baar full and final kar do kab tak Sainik khoon bhayega @narendramodi @sardanarohit @dibang @Mitalishah121,0
4036,Ladkiyun ko rape kar k samjhty hain barry mard hain hum.border pe tu any k himat ni hai in hindus ki aur batein dekho.,0
4037,Gajar Mein Vitamin C Hoty Hain Jis Sey Aakhon Ki Roshni Bharti Hai Aur Khoon (Blood) Saaf Hota Hai.,0
4038,Azaadi k bad bhi kuch esa kro pak...hate felane se to abdus salam nhi bnte !!!,0
4039,Tumhara main mu na  tor dun budhey ... terrorism hum nahin karty sari ki sari haramkhoriiii tum login ki hoti hai or name pak ka khrak hotaa,0
4040,"Mujhe se baat na kare koi Bhi Kashmir par Terrorism Par, Main jahan Bhi hoti hu wahan aman ki bat karti meri tweets Se koi problem Hn Toh+",0
4042,acha gee .. sehwag ka dad tu waseem akram hai..app sary indian rape se paida hoty ho.,0
4043,Dohara chera @ChouhanShivraj @BJP4India I m shocked . Plus @myogiadityanath jaha hate hai Ac Lagate hai aur jate hi Ac hata liya jata hai,0
4045,Agar dekha jaye to terrorism ap k hukamran he phelate hai,0
4046,Agreeeddddd maHesh midha hatred vesina block cheyadhu mali reply isthe reply isthundi,0
4048,Kashmir main tum log jo kar rahe ho wo terrorism ni hai jahil insan,0
4049,love with dogs and hate with cow...political animal lover..ye wahi log h jo subah kutte ki rassi pakad ke cow ka milk dhundhne jate hai,0
4050,aur ap log hi hamare mulk main terrorism karwate ho aur is bar to hum ne ap ka kalphoshan yadav pakar bhi lya hai,0
4051,o jahil terrorism tum log phela rahy ho kashmir mein jo kartoot kar rhay ho wo kya hai,0
4052,"aap army ko kana do,larhkiyon ka rape band karo or sub say aham baat toilet bana wo ';)",0
4055,Ranbir ko hate mat kar... Baaki sabko kar...,0
4056,"Tum Na he miltae tou accha tha jahaan,",0
4057,thats is good way i think in PMLN walon ko ab adalaton se hi chitr parne awam toh pehle nafrat kerti hai in se,0
4058,Mulla Mulayam bola rape ho jate hai sahi kaha uske launde ne hi uska samuhik balatkar kar diya,0
4059,"Sada vaar kertay ho taigh e jafa ka,",0
4060,Bahatay ho tum khoon ahl e wafa ka..,0
4061,". Baa Shahoor or Baa Zameer Logon Ke Sath. ""Dosti Ka Rishta"" Khoon Ke Rishton Sy Kahin Ziada Gehra Hota Hai. By. M GuLL Jattoi",0
4062,hate zyada ya pyar jyada :@,0
4065,dil bara hojaye toh khoon bhi chaiye hota hai guys aur dil main basne walay khoon pi jaatay hain tbh,0
4070,Roye nhi SRKians raees ki reports bhi acchi hi hongi.zaroor.both will work dekhna.hmlog hatred faila rhe h.,0
4071,"Kya din aa gaye court bhi ab murder and all ko just galti ho gayi aise manata he, hinsa ab aam ho gayi he iss desh me",0
4073,hatred toh aap log failate hain sir. Jawan complain kar raha adhikariyon se aur aap ise sarkar se jod diye,0
4074,tumhari Cong hoti tou Italy k rishtedar ammer ho hate yahan sage Bhai bhi nahi corruption kahan,0
4077,"Chal be @pbhushan1 kis garib ka khoon hai modi per, supreme Court ne BHI NAHI MAaNA",0
4078,...mona ko.ghar se nikaalo wo bahut boring hai kuch karti nhi bs jb dekho camera ke aage roti rahti hai i hate u,0
4079,Aab aur hava desh ki bahut saaf hai,0
4080,AGR suprim cort insaf nahi krti to insaf ka or supreme cort ka khoon hoga  or koie bhi cort pr yakin nahi karega,0
4081,@AamirLiaquat India m kya hota h orat zaat ke sath har community m orat rape hotti h siraf muslims m nahi.kiyo nahi aap is issue ko othate,0
4086,Lagta hai Andhi BaniBhakti aur Lopa hate ne aap ki samaz par parda daal diya hai. Tabi sab lopa fans lagte hai,0
4088,you're love. Kaun gadha hate karta tujhe,0
4089,@ArvindKejriwal plz ask Modi ji Punjab election aa Gaye hain ek pose Bhagat Singh k Phansi par latakne wala bhi de dalein ;) #khadiModified,0
4090,hota to usko iska khoon karne k liye hire kar leti,0
4091,Shukar h parindo'n ko nhi pata ki unka mazhab aur sarhade'in kyaa h.,0
4092,Charsi Ke Khoon Mein Itni Power Hoti Hai Ke..!,0
4093,#ShameOnSRKHaters jis srk ko pura world pyar karta use koi hate karke kya kar lenga srk world main india ki pride hai i am srk biggest fan,0
4094,Har chehare se naakab hate taalak ka ho system band.,0
4095,Gaali is good for health,0
4096,bhai khoon Congress waalo ka hath mei nahi 84 riots ke sidhu ne jinse haath milaya hai.,0
4098,"Wifaq-ul-Madaris Pakistan K Saddar Aur Sheikhul Hadees Molana Saleemullah Khan Inteqal Kar Gaye, Patel Hospital Me Zer-e-Elaaj...",0
4103,"haha.. naku  rohit midha Hatred ravadaniki cide karanam,,",0
4104,kyu ki fir se rape kre,0
4106,salman ispe kyu nahi bola lopake liye to har baar protactive ho jata hai? hate him luv baani,0
4107,"Dont get angry. Agar Modi bhakts ka ghar chalta hai by spreading hatred,then let it be. Gareebo ka bhala hone do. #ShameonSRKHaters",0
4109,"laashon ka khoon dhul jaye ga,. Dil ko sakoon nai aye ga phir",0
4112,Molvi Shb T.v Per Fashion Show Dekh Rhy Thy,0
4113,itna hate kyu karte ho mujhe?,0
4115,"aap srk k fan nai ho,oska naam q harab kr rahe ho,woh world ma pyar banta hai or aap nafrat ki baat karty ho....bakwas na kr..",0
4118,Seri Pull Par Truck Ka Hadsaa.,0
4119,babua wo padhega likhega ya koi aur skilldevelop karega like is machine ko chalane ka,0
4120,50 runs more. I swear khoon hojayega mujhse kisika agar 50 runs nhi bana paye  toh,0
4123,#Behrain: Saudi Nawaz Govt Ne Ai Subha 3 Shia Jawanon Ko Phansi Dydi Mulk Bhr Me Ehtejaj Shehr Bund Shahrahen Bund Alay Saud K K Khelaf Nary,0
4124,"App kaisay aik "" lunatic "" ko justify kar saktay hain jo qomyatoon ka naam par khoon ki holi khailta ho.  @hafeezbhutto31",0
4125,"Doctor ne pthaan se kha:ap ka or ap ki biwi ka blood group aik hi hai,",0
4126,"@RDahait Hai Dil Ye Mera Video Song _ Arijit Singh _ Hate Story 2 _ Jay Bhanushali, pic.twitter.com/zBRfm8oiue",0
4128,arze pak markaz hai qom ki umeedon ka.. http://fb.me/5Emftn5oX ,0
4129,AamirKhan ki movie Dekhne sab jaate hai Kyun ki Aamirians Sabse Dhumshani nahi karte aur naahi Aamir ke liye haters aur hate nahi badhaate,0
4133,Aap ko koi hate nahi karta manveer ji... https://twitter.com/ManveerFTW/status/820520525592227841 …,0
4135,Bahut hi weird jiju hai mere...haan :P,0
4136,koi chocolate kese hate kr skta hai..??,0
4137,So tune chocolate khana tyaag diya??,0
4139,Is ko sar-e-aam phansi do. Phir lag pata jai ga.. Is ki hero giri sab nikal jai gi. or jo aise hero banna chahte hai un ki bhi. https://twitter.com/shabir_kamran/status/820604581331763200 …,0
4140,Jab Hitler bhi Calender bana ke na bach paaya to ye Feku kya chiz hai. Bas suspense ye hai iska end kaisa honga pic.twitter.com/Avnq8f7ghD,0
4141,girls hoti hai aesi kya?? @Aliza_rajput_ @Apna_Kaptaan @hala_nazi @maheenfurqan23 @MariamNaqsh @seema_afridian @Sehrishejaz5,0
4144,"Pasand nahi hai toh  , uss topic mai maat jao na",0
4145,Why hatred ? isse lopa ka kuch nahi hoga,0
4147,Bumrah Ka Rape Ho rha hai -_-,0
4148,@IIHITLERII @only_bakchodi hilter Bhai same wale din me DES me bahut Hitler peda hoga dekhna tum phir tumhari brand name jokham me aajayegi.,0
4150,Yaar kuch mil jaata hai tweet karnay ko. Please don't hate.,0
4151,wai sadenli yu hate mi ameera,0
4155,Par mai real ke chakker me kisi ka Rape ya Khoon nahi kar sakta,0
4163,#Auncle #Rape #Bilaspurhttp://fb.me/8E99w9NuX ,0
4166,"kah kah kah kah, haters gonna hate hate hate hate",0
4167,@khurshid4alam Shaik saheb  owaisi musalmano ko Sirf vote ke liye istemal Karta hai election ke Baad  ATM vatm SAB bhook hate hai,0
4168,modi ko hate kar k kitab bechne ka dhandha kaisa chal raha hai,0
4171,Omg Aaj thoda jyada senti ho rahi Hun.. I hate you @filmfare,0
4172,yes !! Kya hindu sanskriti IIT  m rape kerne ke khti thee ??,0
4175,"Retired Fauji Ne Patni Ki Pitaai Karne Ke Baad Bistar Se Baandha, Naukar Ne Kiya Rape http://dlvr.it/N6THGy ",0
4176,tiris ka hate pic.twitter.com/jtWEQbprgW,0
4179,mast pose hai.par is pose mai  rape nahi hota balike. Par Photo  shop acha hai @pkshirali,0
4187,toh saudi arab mai qu rape incidents hote rehte hein? udhar bhi mariya law hai.,0
4190,ab rohan ko hate karnai wale ko ab jelous hoo raha hai and  Ab muh band hoogaya,0
4192,yaar main bhi use hate karti hun par gaaliyan dena to uske ghatya fan's ka kaam hai please  please lopa ke liye gali no,0
4193,Joint protest in Raipur at call of Chhattisgarh Sanyukt Nagrik Sangharsh Samiti against rape & murder of 19yr old dalit girl in Masturi... pic.twitter.com/dgDvae6X8t,0
4194,Ajukan hate speech... https://twitter.com/BoengParno/status/820159942397083650 …,0
4195,huddai — feeling jokhn mobile hate thake,0
4198,salman toh always lopa ki side leta hai hate him lopa ne om priyanka n bani ke sath kush kamm nahi kiya,0
4199,", kisi mullah nein india mein rape nahi ye khasiyat jnaab sirf ap hi mein mojood hai. Islam aurat ko respect daita ha",0
4200,@strong_shield hahah chutiya tingutard..dekh le tingu ka rape ho gaya,0
4201,Yadi mhilayen Burke main safe hai to unke apne hi sage  unke sath rape Ku karte hain #FatahKaFatwa,0
4202,@DinuVJ Dai Thambi un moonjiya Partha 15 kilaviya rape pannitu I am waiting Sollura mathri thriyuthu da,0
4204,@Sandeep27534069 aur bhai ka to khada hi nhi hota to rape kya krega poster nhi chhed lekr ghum ra h,0
4208,rahil sarif unhe bhi business terrorism shikhayega .,0
4209,"[2014 Archives] Amit Shah's Hate Speech in Shamli, Western Uttar Pradesh.",0
4212,"Dhila pappu rape dekhrahahoga,rape karnahin sakta,rapeka maja liyahoga,sayad dhilaka Bahat chahnewalonko khus karneko ye rapeki",0
4214,abe unke hate se problem hai mujhe..,0
4215,Acha bhai ye to batao . Hindus ki kya galti hai isme.  ? Aur itni hate hindus se ?,0
4216,Rape to fan aur  dz ka hua hai  https://twitter.com/kaushik_bhar/status/820248317959540736 …,0
4219,mat bol Bhai.... Vaani ko rape Kar dega...,0
4225,@ZeeNews Islamic terrorism ka jad Janna chahte hai? Quran padhiye Jan jay ge Quran hi jad hai . padhiye.  Hindi me uplabdh hai,0
4228,Bhai Last Wala Rape,0
4229,"Isiliye baat baat par gali dene par as hate ho,",0
4230,Yahan log ek galti k badle sari wafaien bhol hate gain,0
4237,@WFNhindi ye to mentally sick log hai agar Gandhi Ji hate to ye log desh se hatenge Sanki hai sare ye,0
4238,jai hate LANE2,0
4239,bilkull sahi kaha bull dog Teri beti b nangi pherti rahti ha kaho uska rape Na ho gaye,0
4241,@Sohail10597Khan @MesutOzil1088  apni marwaane nahi dusro ki maarne waapas aaya hai. Yaad hai na 20 min. Me kaisa 3-0 rape kiya tha manu ka,0
4242,Hate toh sab se milta rahta hai yaar! https://twitter.com/lovefrvrfangirl/status/818819954015289346 …,0
4243,"insaaf ka tarazu ka rapist khulle aam rape kar raha hai ab to, ha ha ha ha",0
4244,@VishalDadlani Waqt change ho gaya h..Ab asli Desh bhakt Modi g h... Kya Modi g ne 2 Girls ko apne pass Letaya or rape kiya..,0
4247,Gujrat ma Musalmano ka Qatil e aam aur Aurto ka Rape Kis ny Kiya by Zakir Naik Dr Zakir Naik 2017 http://fb.me/18xQhA6Xk ,0
4248,Gujrat ma Musalmano ka Qatil e aam aur Aurto ka Rape Kis ny Kiya by Zakir Naik Dr Zakir Naik 2017: http://youtu.be/r8LOGcYRYRw?a  via,0
4249,#Persian #Literature Har aan: I hate hamrahe aval  http://melinadesigns.deviantart.com/art/Har-aan-657208809?utm_source=dlvr.it&utm_medium=twitter … #Iran #ادبیات,0
4251,apni hee sabha ki tasveer dil hate ho,0
4252,"Ji jangal ka kanoon to ap ne samaj liya hy, molvi hate Us k khliaf uchalty phirty ho 1/2",0
4253,Bhai tumhari side hi hain hum log....We hate gauhar and bani,0
4254,@iamkamyapunjabi koi itna cheap kse hosakta hai shuruwat b khud kary or jab jawab aye to mu chupakar maa ka word ka satiyanas krdy hate bani,0
4257,kya hate dekha nahi kya rohan was saying both were wrong usne lopa ko apne tarike se samjhaya fir bani ko bola,0
4259,me kitnay bhi khi waalo se mila hu they hate AH and Farooq sattar etc,0
4262,"B A N G A L I R - P I T H E - P O R O B MAA, DIDA Ar Hate Toiri Pithe Ke Kota Khale???",0
4263,jaab do log ek dusre se pyaar karte fer mutual separation kaise ho sakte. Only hate can do that n vohi huya,0
4265,yaarume naa hate panna maten na.suriya ku apram my fav thalapathy thaan.naa hate panra oore aalu kohli,0
4267,Gujrat ma Musalmano ka Qatil e aam aur Aurto ka Rape Kis ny Kiya by Zakir Naik __Dr Zakir Naik ... http://youtu.be/A_4UpSgrvZ0?a ,0
4268,nothing kaise koi SRK ko hate kar sakta hai??,0
4269,I've no problem with haters but hate se zyada apne idol ko pyaar bhi kar liya Karo Toh accha rahega na,0
4271,Ab khush.. mujhe lga you hate sachin  Isliye sab hta diya..,0
4273,tum kaisi aurat ho...SRK ko hate karti ho?? Shame on u..,0
4274,"Kara hai kari hai ye kia bkwaas hai, kyu Urdu ka rape kara hua hai tum ny",0
4275,"jagga, tera hate karna banta hai. Tujhe toh sara india hate karta hai....shame on u",0
4277,Kaun #filmfare ko yun hate karega jaise hum karte hai,0
4278,ini hate speech nih pak @DivHumasPolrihttps://twitter.com/corleonuno/status/819910608984256513 …,0
4280,Jinke Ghar me laterin na ho unki ladies ke Saath yadi rape hota hai to http://F.I.R.na  ho Aisa law banana chahiye STOPPED RAPE.,0
4281,:Lage hath ye bhi bata dete ki uspe canada me rape ka case hai. Baap cycle repairer aur iska pratyashi beta 4 wheeler pe chalta,0
4285,@anjanaomkashyap bapu pehle bhi hate they cong ki sarkar me aur ab sirf hathe nahi modi ne bapu ke paze per kabja kar lia,0
4288,Itna hate leke kahan jayga...,0
4290,#fakecases #Rape @NavbharatTimes @SIFKtka @AmarUjalaNews @JagranNews #POCSOpic.twitter.com/MiFC0vmIq7,0
4292,words for lopa shakal bhi gandi dil bhi ganda sab kuch ganda hate her,0
4294,Kaash tm meri hoti ! Bht khush rkhta ! Har nakhra uthata ! But u hate me — Ab ap kon?  http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO6C6KDTZAA3R3567WXIJCS2J7FI2AT5AJKQFZEMCSR3KO3PQEAJIZWTKFAU34N7A55YPPSKNTBAUYOADFKYCASCGMX5GWID6KPLQSVKBSDZSKQY2H2QZTGX7K4GJSNBWTLK67BSL4ET2LHV77K3QK236UUDLFOUVQHX5FR2P3XGTIUKEOQF7U====== …,0
4295,Yehi to madrassa chhap soch hai tere or tere abu azmi jaise baapo ki.Agar ladki ki angootha b dikhe to tumko rape karne ka mauka mil jata h https://twitter.com/AnasMuhammadi6/status/819759188956028930 …,0
4296,Appne toh rape hi kardiya,0
4299,aapko patha hain aap terrorism ko support kar rahe hain? Aap iske liyay jail ja sakthay hain agar authorities (FC) ko patha,0
4300,@annieluvannie4 why you hate your life ... zindagi eik haseen tofa hai zindagi ki qadar karo kyun k ye eik baar he milti hai dubara nahi,0
4301,ko hafeez sawed ki news mil hate hai,0
4304,paisa khaya hoga ya rape case me arrest hua hoga...,0
4305,Wajah Tum Ho - Hate Story 3,0
4306,aur ek baar bhi yeh rape wale baat sach hote toh islam itna bada nahi hota..yeh ek baat yaad rakhna mere bhai.,0
4307,Qalam o Kalaam hi k zarye bandooq utai jati hay. It's called hate speech. https://twitter.com/_Kintsukuroi_/status/819635429993496577 …,0
4311,"hahahah edhe mu edhe kamt, amo durt kush tmi prek ma bojn kuku akull edhe mthojn shpesh qashtu and i hate that haha",0
4314,@AmaalMallik aapko koi kaise hate kar sakta hai,0
4315,Adhan bro edhuvume muzhusa theriyama chumma hate panradhu..,0
4316,mudinjaa Delhi la rape pannavana kandu pudichu oru ara aranjitu vaa paakalaam,0
4317,Bani was bang on 'Jitna apne mujhe hate kitna uuse do guna teen guna India ne mujhe pyaar dia' We are here for you.. I Stand By Bani,0
4319,bhai tu hain kon use hate karne wala,0
4320,fawad ko koi kesay hate kr skta hai?,0
4326,tujhe nahi padhna.. andhaa bane rehna hai toh na padh.. even if u hate u must read the opposite side.,0
4328,@eranuragpandey pataa he bahut akkians mujhse hate karte h,0
4330,kisi ki maa ke bare mein agar bar bar kuch bola hate toh ap shant rahoge...,0
4332,@ndtv pure desh ke satth rape ho raha hai,0
4333,pure desh ke satth rape ho raha hai,0
4334,desh ke satth rape ho raha hai,0
4336,wo larki jis ne mardo ko rape ki dawat di pir haqeeqat jane je bad cahkra gayi: http://youtu.be/yrdaJDr_Y9M?a  via @YouTube,0
4339,https://twitter.com/ArvindKejriwal/status/819491235484139521Jab … ye paglapanti ki baat karta hai samajlo iska koi na koi neta kanoon ke hate aane wala hai,0
4340,"*Gasp* Hate speech Garon, Hate speech!",0
4341,"maybe like, pyaar krne walay ka rape hojata hai/zindagi azaab hojati hai @zaraaamariam",0
4342,rape. Pyaar rape se kum nhi hai,0
4346,behanchod apni anchor ko bhi nahi jaante :P pakistan to hai bura. terrorism fela raha hai :P or actor ko bheek de dete hai :D,0
4349,@chavhanke @sardanarohit hamaare yaha culture terrorism ho raha hai hame  kya karna chahiye kya zee news koi sport karega.,0
4350,1st army in the world jisko terrorist aur terrorism ki jaroorat padti hai. Bina iske kaam nahi chalta hai Pakistan army ka,0
4351,@sardanarohit hamaare yaha culture terrorism ho raha hai hame  kya karna chahiye kya zee news koi sport karega.,0
4352,acha hai Dubai me bheth ke hate speech? Chacha ji ko shaid pata nai ke inteshaar pailaane ki saza kia hai yahan.,0
4354,"pestol dekhaaer rape garn bhaneko jasto pic chh yo ta , haitt !",0
4355,Itna bhi ro ko hate mat karo yaar,0
4356,namma culture pathi theriyama rape geepu nammataye pesudhu nadheri,0
4358,Bhai har baar ignore karte gyr aur ye maa chudate Gye Ab bahut hua ..Ab inki per day rape hoga,0
4360,"sab hame itna hate kyu karte hain,hum toh pyar k bhuke hain",0
4361,@asitcsharma up me dikha raha mp Rajasthan jharkhand ke rape aur Haryana ke cm ki badjubani ko bhi twitte kariye,0
4363,@JantaKaReporter Bhai Saab aapki logone vote diya hei sarkar chalane... Modi hate monger club chalane ki liye nahi.,0
4364,mai ye vahiyat foto share bas isliye kar rahi hu...ki ladko ko samaj me aye ki videsho mai ladkiyo ko kitni azadi h...waha rape bi nai hote. pic.twitter.com/kU4E4VdvTk,0
